File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile,District
MOD13A3_006__1_km_monthly_EVI_doy2021032_aid0026,_1_km_monthly_EVI,aid0026,01/02/2021,10919,0.0584,0.6663,"(0.0584,0.6663)",0.2809159,0.1665175,0.0277281,0.44635,0.6663,0.2406,0.0584,0.12105,Hanumangarh
MOD13A3_006__1_km_monthly_EVI_doy2000032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2000,13600,-0.032,0.5639,"(-0.032,0.5639)",0.2373242,0.0998436,0.0099688,0.3068,0.5327,0.208,-0.032,0.1559,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2001001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2001,13601,0.0353,0.5205,"(0.0353,0.5205)",0.2129405,0.0800605,0.0064097,0.2732,0.4616,0.1931,0.0353,0.1466,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2001032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2001,13601,0.0352,0.5417,"(0.0352,0.5417)",0.2246928,0.0938552,0.0088088,0.2937,0.5156,0.1974,0.0352,0.1455,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2002001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2002,13601,-0.0399,0.5418,"(-0.0399,0.5418)",0.2191798,0.083799,0.0070223,0.2785,0.4663,0.192,-0.0294,0.152,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2002032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2002,13601,-0.0581,0.5951,"(-0.0581,0.5951)",0.2347857,0.1049722,0.0110192,0.3128,0.5585,0.1985,-0.0581,0.1477,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2003001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2003,13601,-0.0599,0.4986,"(-0.0599,0.4986)",0.1930574,0.0825238,0.0068102,0.2525,0.4397,0.16,-0.0599,0.1268,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2003032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2003,13599,-0.0536,0.6391,"(-0.0536,0.6391)",0.2271255,0.1254125,0.0157283,0.3192,0.6106,0.1727,-0.0536,0.1249,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2004001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2004,13588,-0.061,0.5806,"(-0.061,0.5806)",0.2365936,0.0930409,0.0086566,0.3005,0.5068,0.20765,-0.0406,0.1627,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2004032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2004,13596,-0.0684,0.5715,"(-0.0684,0.5715)",0.2393976,0.1036001,0.010733,0.316825,0.5527,0.20265,-0.0684,0.155,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2005001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2005,13601,0.0297,0.6096,"(0.0297,0.6096)",0.2590711,0.0880219,0.0077478,0.3203,0.5142,0.2485,0.0297,0.191,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2005032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2005,13601,0.039,0.5661,"(0.039,0.5661)",0.2604963,0.0997603,0.0099521,0.3313,0.5555,0.2376,0.039,0.1814,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2006001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2006,13601,0.0226,0.5499,"(0.0226,0.5499)",0.2270437,0.0805218,0.0064838,0.2824,0.4595,0.2068,0.0226,0.1643,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2006032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2006,13601,0.0154,0.5451,"(0.0154,0.5451)",0.2307083,0.0960194,0.0092197,0.2943,0.5021,0.1959,0.0154,0.1555,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2007001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2007,13601,0.0139,0.5922,"(0.0139,0.5922)",0.2243864,0.1032923,0.0106693,0.2987,0.5359,0.1837,0.0139,0.1403,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2007032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2007,13601,-0.0335,0.6256,"(-0.0335,0.6256)",0.2240453,0.1124055,0.012635,0.3036,0.5562,0.1735,-0.0335,0.1352,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2008001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2008,13601,0.0431,0.6156,"(0.0431,0.6156)",0.2156131,0.0910977,0.0082988,0.275,0.4709,0.1807,0.0431,0.1444,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2008032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2008,13601,0.0498,0.5453,"(0.0498,0.5453)",0.2195698,0.1015082,0.0103039,0.2867,0.5077,0.1774,0.0498,0.1391,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2009001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2009,13585,-0.0816,0.5608,"(-0.0816,0.5608)",0.2497339,0.0965766,0.009327,0.3097,0.5102,0.2196,-0.0119,0.1759,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2009032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2009,13600,-0.072,0.5631,"(-0.072,0.5631)",0.2461114,0.1090604,0.0118942,0.318,0.5513,0.2031,-0.0519,0.1623,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2010001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2010,13601,-0.0195,0.5734,"(-0.0195,0.5734)",0.2253854,0.1070765,0.0114654,0.3071,0.5545,0.1878,-0.0195,0.1338,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2010032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2010,13601,0.0271,0.5285,"(0.0271,0.5285)",0.2108967,0.1083141,0.0117319,0.2863,0.5285,0.1655,0.0271,0.1229,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2011001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2011,13570,-0.1382,0.5429,"(-0.1382,0.5429)",0.2634842,0.0837997,0.0070224,0.319475,0.497,0.2527,0.0273,0.2011,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2011032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2011,13589,-0.0916,0.5985,"(-0.0916,0.5985)",0.305826,0.105112,0.0110485,0.3832,0.5985,0.2939,-0.0148,0.2233,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2012001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2012,13596,-0.1255,0.5872,"(-0.1255,0.5872)",0.2618719,0.0886012,0.0078502,0.32,0.5079,0.246,0.0072,0.1946,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2012032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2012,13601,-0.139,0.5667,"(-0.139,0.5667)",0.2481956,0.0937723,0.0087933,0.3045,0.4958,0.2235,-0.0128,0.1769,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2013001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2013,13567,-0.0769,0.5241,"(-0.0769,0.5241)",0.2461228,0.0749746,0.0056212,0.29875,0.4622,0.2371,0.0288,0.1895,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2013032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2013,13574,-0.0681,0.6276,"(-0.0681,0.6276)",0.2834641,0.1108305,0.0122834,0.359375,0.6026,0.2607,-0.0403,0.1971,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2014001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2014,13601,-0.0449,0.5554,"(-0.0449,0.5554)",0.2687256,0.08698,0.0075655,0.3336,0.5356,0.2616,-0.0003,0.1983,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2014032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2014,13601,0.0061,0.6735,"(0.0061,0.6735)",0.3068662,0.1133491,0.012848,0.3921,0.6608,0.2943,0.0061,0.2129,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2015001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2015,13601,-0.0623,0.596,"(-0.0623,0.596)",0.2603538,0.0914337,0.0083601,0.3253,0.5298,0.2434,-0.0073,0.1886,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2015032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2015,13601,-0.0141,0.6022,"(-0.0141,0.6022)",0.267273,0.1037078,0.0107553,0.3399,0.5716,0.2438,-0.0141,0.1846,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2016001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2016,13601,0.0413,0.5439,"(0.0413,0.5439)",0.229839,0.0889805,0.0079175,0.2835,0.4657,0.2004,0.0413,0.162,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2016032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2016,13601,0.0366,0.543,"(0.0366,0.543)",0.2283579,0.100655,0.0101314,0.2914,0.5044,0.1921,0.0366,0.1494,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2017001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2017,13601,0.0207,0.6269,"(0.0207,0.6269)",0.2708939,0.0926021,0.0085752,0.3349,0.5409,0.2569,0.0207,0.1975,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2017032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2017,13601,0.0077,0.5801,"(0.0077,0.5801)",0.2592866,0.0956161,0.0091424,0.3196,0.5221,0.2416,0.0077,0.184,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2018001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2018,13601,-0.0228,0.5551,"(-0.0228,0.5551)",0.222684,0.0870058,0.00757,0.2678,0.4307,0.1926,0.0289,0.1592,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2018032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2018,13601,0.0345,0.5824,"(0.0345,0.5824)",0.2198645,0.0956956,0.0091576,0.2653,0.437,0.1834,0.0345,0.1508,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2019001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2019,13601,0.0308,0.5838,"(0.0308,0.5838)",0.242186,0.0832181,0.0069252,0.2894,0.4538,0.2229,0.0308,0.1798,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2019032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2019,13601,0.0346,0.5849,"(0.0346,0.5849)",0.2535342,0.0967562,0.0093618,0.309,0.5051,0.2286,0.0346,0.1782,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2020001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2020,13579,-0.0924,0.6177,"(-0.0924,0.6177)",0.2833618,0.0983822,0.0096791,0.3496,0.5635,0.2683,-0.0017,0.2067,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2020032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2020,13585,-0.0749,0.6109,"(-0.0749,0.6109)",0.2704598,0.104623,0.010946,0.3384,0.5673,0.252,-0.0414,0.1858,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2021001_aid0027,_1_km_monthly_EVI,aid0027,01/01/2021,13601,-0.0779,0.6282,"(-0.0779,0.6282)",0.2804265,0.1023173,0.0104688,0.348,0.5647,0.2592,-0.0095,0.2034,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2021032_aid0027,_1_km_monthly_EVI,aid0027,01/02/2021,13601,-0.0783,0.6084,"(-0.0783,0.6084)",0.2511426,0.0953631,0.0090941,0.3101,0.5081,0.2265,0.04,0.178,Jaipur
MOD13A3_006__1_km_monthly_EVI_doy2000032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2000,45843,-0.1076,0.3257,"(-0.1076,0.3257)",0.0746802,0.0180674,0.0003264,0.0785,0.0968,0.0722,0.048,0.0663,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2001001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2001,45851,-0.0593,0.3108,"(-0.0593,0.3108)",0.0729443,0.0153972,0.0002371,0.0821,0.1113,0.071,0.0334,0.0626,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2001032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2001,45852,-0.0953,0.322,"(-0.0953,0.322)",0.0712743,0.0152804,0.0002335,0.0791,0.1052,0.0693,0.0357,0.0617,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2002001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2002,45852,0.0006,0.353,"(0.0006,0.353)",0.0882645,0.0203827,0.0004155,0.0989,0.1347,0.0857,0.0392,0.075,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2002032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2002,45853,-0.0154,0.3101,"(-0.0154,0.3101)",0.0836451,0.0199678,0.0003987,0.0933,0.127,0.0807,0.0379,0.0708,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2003001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2003,45853,-0.0004,0.2894,"(-0.0004,0.2894)",0.0613074,0.0119875,0.0001437,0.0654,0.0807,0.06,0.0399,0.0552,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2003032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2003,45852,0.0209,0.3756,"(0.0209,0.3756)",0.0587844,0.014627,0.0002139,0.0623,0.0782,0.0565,0.0358,0.0517,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2004001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2004,45853,0.0249,0.4272,"(0.0249,0.4272)",0.1020667,0.02955,0.0008732,0.1171,0.1706,0.0974,0.0299,0.0814,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2004032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2004,45853,-0.0138,0.3722,"(-0.0138,0.3722)",0.0967704,0.0297776,0.0008867,0.111,0.163,0.0909,0.0243,0.0763,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2005001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2005,45853,0.0073,0.4042,"(0.0073,0.4042)",0.0669767,0.0191558,0.0003669,0.0721,0.0949,0.0637,0.0341,0.0569,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2005032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2005,45853,0.0202,0.4171,"(0.0202,0.4171)",0.0666729,0.0214132,0.0004585,0.0704,0.0912,0.0624,0.0357,0.0565,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2006001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2006,45853,-0.0146,0.4092,"(-0.0146,0.4092)",0.0715688,0.0233829,0.0005468,0.0781,0.1081,0.0681,0.0288,0.0581,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2006032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2006,45853,-0.0228,0.4477,"(-0.0228,0.4477)",0.0735228,0.0281563,0.0007928,0.0773,0.105,0.0684,0.0324,0.0588,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2007001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2007,45838,-0.1038,0.4092,"(-0.1038,0.4092)",0.0884043,0.0274423,0.0007531,0.0976,0.1342,0.0843,0.0366,0.0732,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2007032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2007,45842,-0.0836,0.5089,"(-0.0836,0.5089)",0.0913119,0.0342965,0.0011763,0.0976,0.1339,0.0845,0.0371,0.0734,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2008001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2008,45850,-0.0567,0.4144,"(-0.0567,0.4144)",0.0800964,0.0237577,0.0005644,0.0875,0.1181,0.0763,0.0368,0.0671,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2008032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2008,45850,-0.0457,0.407,"(-0.0457,0.407)",0.0771529,0.0274462,0.0007533,0.0818,0.1098,0.0711,0.0353,0.0631,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2009001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2009,45853,0.0205,0.417,"(0.0205,0.417)",0.0732571,0.0288695,0.0008334,0.0761,0.1011,0.0666,0.0344,0.0594,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2009032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2009,45853,0.0229,0.4747,"(0.0229,0.4747)",0.0784669,0.0334821,0.001121,0.0781,0.1004,0.07,0.0409,0.0632,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2010001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2010,45853,0.0224,0.4267,"(0.0224,0.4267)",0.0682998,0.0217664,0.0004738,0.0722,0.0938,0.0647,0.0362,0.0578,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2010032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2010,45853,0.0205,0.4681,"(0.0205,0.4681)",0.0662495,0.0246957,0.0006099,0.0696,0.0924,0.0613,0.0326,0.0544,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2011001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2011,45849,-0.0736,0.4308,"(-0.0736,0.4308)",0.1045454,0.0248926,0.0006196,0.1157,0.153,0.1028,0.0535,0.0908,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2011032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2011,45853,-0.0666,0.4938,"(-0.0666,0.4938)",0.1005183,0.0333564,0.0011126,0.1065,0.1395,0.0947,0.0515,0.0845,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2012001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2012,45842,-0.0789,0.4286,"(-0.0789,0.4286)",0.1107843,0.0287672,0.0008276,0.1251,0.1731,0.107,0.0451,0.0931,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2012032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2012,45845,-0.0983,0.4314,"(-0.0983,0.4314)",0.1083522,0.0336626,0.0011332,0.1198,0.1663,0.1024,0.0447,0.0888,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2013001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2013,45853,0.037,0.4994,"(0.037,0.4994)",0.099572,0.0262115,0.000687,0.1117,0.1541,0.0957,0.0422,0.0834,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2013032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2013,45853,0.033,0.5606,"(0.033,0.5606)",0.0936495,0.0377047,0.0014216,0.1025,0.1479,0.0845,0.033,0.0722,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2014001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2014,45853,0.0355,0.4719,"(0.0355,0.4719)",0.0891755,0.0273816,0.0007498,0.0964,0.1283,0.0851,0.0434,0.0751,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2014032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2014,45853,0.034,0.508,"(0.034,0.508)",0.0910955,0.0358337,0.0012841,0.0958,0.1297,0.0834,0.0414,0.0732,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2015001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2015,45853,0.0285,0.4869,"(0.0285,0.4869)",0.0780511,0.0302069,0.0009125,0.0829,0.112,0.0715,0.0345,0.0635,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2015032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2015,45853,0.0273,0.4513,"(0.0273,0.4513)",0.0797132,0.0342315,0.0011718,0.0831,0.1138,0.0704,0.0319,0.0626,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2016001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2016,45851,-0.0966,0.5376,"(-0.0966,0.5376)",0.0996779,0.0337075,0.0011362,0.1089,0.1492,0.095,0.0417,0.082,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2016032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2016,45853,-0.0768,0.5555,"(-0.0768,0.5555)",0.098719,0.0381396,0.0014546,0.1061,0.1467,0.0911,0.0425,0.079,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2017001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2017,45853,0.0302,0.5462,"(0.0302,0.5462)",0.0885847,0.033156,0.0010993,0.0965,0.1346,0.0831,0.0353,0.0711,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2017032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2017,45853,0.0299,0.509,"(0.0299,0.509)",0.0871699,0.0377891,0.001428,0.0922,0.1297,0.0781,0.0299,0.0672,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2018001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2018,45853,0.033,0.4862,"(0.033,0.4862)",0.0873232,0.0293889,0.0008637,0.0951,0.1306,0.0809,0.0369,0.0714,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2018032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2018,45853,0.0315,0.496,"(0.0315,0.496)",0.0909436,0.0370652,0.0013738,0.0975,0.1375,0.0799,0.0315,0.0708,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2019001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2019,45853,0.0249,0.4303,"(0.0249,0.4303)",0.0764145,0.0294464,0.0008671,0.0828,0.1168,0.0697,0.0261,0.0601,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2019032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2019,45853,0.0204,0.4926,"(0.0204,0.4926)",0.0797872,0.0424555,0.0018025,0.0826,0.1202,0.0663,0.0204,0.0575,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2020001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2020,45853,0.0243,0.4863,"(0.0243,0.4863)",0.0862238,0.0366423,0.0013427,0.0967,0.1448,0.0772,0.0243,0.0646,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2020032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2020,45853,0.0289,0.4647,"(0.0289,0.4647)",0.094633,0.0493411,0.0024345,0.1022,0.1568,0.0789,0.0289,0.0658,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2021001_aid0028,_1_km_monthly_EVI,aid0028,01/01/2021,45853,-0.0808,0.453,"(-0.0808,0.453)",0.0971681,0.031698,0.0010048,0.1057,0.1448,0.0909,0.0413,0.0796,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2021032_aid0028,_1_km_monthly_EVI,aid0028,01/02/2021,45853,-0.0527,0.4573,"(-0.0527,0.4573)",0.0982666,0.0411101,0.00169,0.105,0.1494,0.0881,0.0334,0.0754,Jaisalmer
MOD13A3_006__1_km_monthly_EVI_doy2000032_aid0029,_1_km_monthly_EVI,aid0029,01/02/2000,12932,0.061,0.3619,"(0.061,0.3619)",0.1413096,0.039289,0.0015436,0.1607,0.2313,0.1301,0.061,0.1136,Jalor
MOD13A3_006__1_km_monthly_EVI_doy2001001_aid0029,_1_km_monthly_EVI,aid0029,01/01/2001,12932,0.0428,0.5068,"(0.0428,0.5068)",0.1599389,0.0446685,0.0019953,0.1765,0.2453,0.147,0.0629,0.1306,Jalor
MOD13A3_006__1_km_monthly_EVI_doy2001032_aid0029,_1_km_monthly_EVI,aid0029,01/02/2001,12932,0.0561,0.5068,"(0.0561,0.5068)",0.1587778,0.0452011,0.0020431,0.178,0.2524,0.1448,0.0561,0.1283,Jalor
MOD13A3_006__1_km_monthly_EVI_doy2002001_aid0029,_1_km_monthly_EVI,aid0029,01/01/2002,12932,0.0589,0.4848,"(0.0589,0.4848)",0.1655133,0.0481468,0.0023181,0.1836,0.2571,0.1515,0.0634,0.1346,Jalor
MOD13A3_006__1_km_monthly_EVI_doy2002032_aid0029,_1_km_monthly_EVI,aid0029,01/02/2002,12932,0.0528,0.4831,"(0.0528,0.4831)",0.1672849,0.0495959,0.0024597,0.188625,0.2708,0.1519,0.0528,0.1338,Jalor
MOD13A3_006__1_km_monthly_EVI_doy2003001_aid0029,_1_km_monthly_EVI,aid0029,01/01/2003,12932,0.0465,0.4688,"(0.0465,0.4688)",0.1441091,0.0509877,0.0025997,0.162,0.2392,0.1276,0.0465,0.1105,Jalor
MOD13A3_006__1_km_monthly_EVI_doy2003032_aid0029,_1_km_monthly_EVI,aid0029,01/02/2003,12931,-0.0751,0.4102,"(-0.0751,0.4102)",0.1391652,0.0465955,0.0021711,0.1618,0.2437,0.1241,0.0255,0.1072,Jalor
MOD13A3_006__1_km_monthly_EVI_doy2004001_aid0029,_1_km_monthly_EVI,aid0029,01/01/2004,12932,0.0405,0.4967,"(0.0405,0.4967)",0.2058832,0.0603718,0.0036448,0.2302,0.3255,0.1873,0.0714,0.1665,Jalor
MOD13A3_006__1_km_monthly_EVI_doy2004032_aid0029,_1_km_monthly_EVI,aid0029,01/02/2004,12932,0.0638,0.474,"(0.0638,0.474)",0.2043826,0.0592784,0.0035139,0.231525,0.3322,0.1858,0.0638,0.1644,Jalor
MOD13A3_006__1_km_monthly_EVI_doy2005001_aid0029,_1_km_monthly_EVI,aid0029,01/01/2005,12932,0.0565,0.4757,"(0.0565,0.4757)",0.170755,0.0669044,0.0044762,0.1947,0.2983,0.14665,0.0565,0.1256,Jalor
MOD13A3_006__1_km_monthly_EVI_doy2005032_aid0029,_1_km_monthly_EVI,aid0029,01/02/2005,12932,0.0575,0.4366,"(0.0575,0.4366)",0.1646786,0.0607368,0.003689,0.1897,0.2896,0.1427,0.0575,0.123,Jalor
MOD13A3_006__1_km_monthly_EVI_doy2006001_aid0029,_1_km_monthly_EVI,aid0029,01/01/2006,12932,0.0627,0.4921,"(0.0627,0.4921)",0.1787799,0.0676522,0.0045768,0.2055,0.3154,0.156,0.0627,0.1322,Jalor
MOD13A3_006__1_km_monthly_EVI_doy2006032_aid0029,_1_km_monthly_EVI,aid0029,01/02/2006,12932,0.0663,0.4492,"(0.0663,0.4492)",0.1667323,0.0563578,0.0031762,0.189925,0.2828,0.1486,0.0663,0.1279,Jalor
MOD13A3_006__1_km_monthly_EVI_doy2007001_aid0029,_1_km_monthly_EVI,aid0029,01/01/2007,12932,-0.0631,0.5207,"(-0.0631,0.5207)",0.2234376,0.0688745,0.0047437,0.255725,0.3718,0.2048,0.0623,0.1783,Jalor
MOD13A3_006__1_km_monthly_EVI_doy2007032_aid0029,_1_km_monthly_EVI,aid0029,01/02/2007,12932,0.0037,0.5407,"(0.0037,0.5407)",0.2083604,0.0590537,0.0034873,0.238325,0.3429,0.1954,0.0647,0.1686,Jalor
MOD13A3_006__1_km_monthly_EVI_doy2008001_aid0029,_1_km_monthly_EVI,aid0029,01/01/2008,12932,-0.0406,0.5498,"(-0.0406,0.5498)",0.1945883,0.0710073,0.005042,0.225325,0.3439,0.1695,0.0354,0.1461,Jalor
MOD13A3_006__1_km_monthly_EVI_doy2008032_aid0029,_1_km_monthly_EVI,aid0029,01/02/2008,12932,0.0354,0.5327,"(0.0354,0.5327)",0.1914215,0.0698205,0.0048749,0.223325,0.3454,0.16855,0.0354,0.1419,Jalor
