File Name,Dataset,District,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13A3_006__1_km_monthly_NDVI_doy2014032_aid0017,_1_km_monthly_NDVI,Bhilwara,aid0017,01/02/2014,12647,0.0894,0.8351,"(0.0894,0.8351)",0.4367008,0.1226418,0.015041,0.5185,0.785,0.4108,0.0894,0.3405
MOD13A3_006__1_km_monthly_NDVI_doy2015001_aid0017,_1_km_monthly_NDVI,Bhilwara,aid0017,01/01/2015,12644,-0.0754,0.8098,"(-0.0754,0.8098)",0.393886,0.1003623,0.0100726,0.445725,0.6324,0.37035,0.1354,0.3211
MOD13A3_006__1_km_monthly_NDVI_doy2015032_aid0017,_1_km_monthly_NDVI,Bhilwara,aid0017,01/02/2015,12647,-0.1178,0.8162,"(-0.1178,0.8162)",0.3972028,0.117018,0.0136932,0.4615,0.6886,0.3692,0.0964,0.3099
MOD13A3_006__1_km_monthly_NDVI_doy2016001_aid0017,_1_km_monthly_NDVI,Bhilwara,aid0017,01/01/2016,12647,0.0878,0.7502,"(0.0878,0.7502)",0.3309009,0.0924862,0.0085537,0.3636,0.5052,0.3014,0.1328,0.26915
MOD13A3_006__1_km_monthly_NDVI_doy2016032_aid0017,_1_km_monthly_NDVI,Bhilwara,aid0017,01/02/2016,12647,0.0868,0.7925,"(0.0868,0.7925)",0.3248641,0.1006595,0.0101323,0.356,0.5015,0.291,0.1174,0.2589
MOD13A3_006__1_km_monthly_NDVI_doy2017001_aid0017,_1_km_monthly_NDVI,Bhilwara,aid0017,01/01/2017,12638,-0.1952,0.8242,"(-0.1952,0.8242)",0.4198771,0.1171508,0.0137243,0.490875,0.7292,0.3933,0.0983,0.3316
MOD13A3_006__1_km_monthly_NDVI_doy2017032_aid0017,_1_km_monthly_NDVI,Bhilwara,aid0017,01/02/2017,12645,-0.1913,0.8215,"(-0.1913,0.8215)",0.4029548,0.1246429,0.0155359,0.4805,0.7415,0.3737,0.0598,0.3064
MOD13A3_006__1_km_monthly_NDVI_doy2018001_aid0017,_1_km_monthly_NDVI,Bhilwara,aid0017,01/01/2018,12647,-0.041,0.8303,"(-0.041,0.8303)",0.3697739,0.0927018,0.0085936,0.4077,0.5585,0.3467,0.1663,0.3071
MOD13A3_006__1_km_monthly_NDVI_doy2018032_aid0017,_1_km_monthly_NDVI,Bhilwara,aid0017,01/02/2018,12647,-0.0288,0.8052,"(-0.0288,0.8052)",0.3413847,0.0940034,0.0088366,0.3747,0.5185,0.3158,0.1383,0.2787
MOD13A3_006__1_km_monthly_NDVI_doy2019001_aid0017,_1_km_monthly_NDVI,Bhilwara,aid0017,01/01/2019,12647,0.065,0.7761,"(0.065,0.7761)",0.3691843,0.0808227,0.0065323,0.4033,0.5336,0.3514,0.1882,0.3163
MOD13A3_006__1_km_monthly_NDVI_doy2019032_aid0017,_1_km_monthly_NDVI,Bhilwara,aid0017,01/02/2019,12647,0.09,0.7876,"(0.09,0.7876)",0.3646167,0.0925541,0.0085663,0.4032,0.5547,0.3411,0.1576,0.3021
MOD13A3_006__1_km_monthly_NDVI_doy2020001_aid0017,_1_km_monthly_NDVI,Bhilwara,aid0017,01/01/2020,12646,-0.1642,0.857,"(-0.1642,0.857)",0.4598591,0.111609,0.0124566,0.5333,0.766,0.44435,0.1466,0.378
MOD13A3_006__1_km_monthly_NDVI_doy2020032_aid0017,_1_km_monthly_NDVI,Bhilwara,aid0017,01/02/2020,12647,-0.1781,0.8596,"(-0.1781,0.8596)",0.4654694,0.1333655,0.0177864,0.5567,0.8482,0.4439,0.0725,0.3606
MOD13A3_006__1_km_monthly_NDVI_doy2021001_aid0017,_1_km_monthly_NDVI,Bhilwara,aid0017,01/01/2021,12647,0.0807,0.8197,"(0.0807,0.8197)",0.4411631,0.1100904,0.0121199,0.50625,0.7247,0.4164,0.1547,0.36055
MOD13A3_006__1_km_monthly_NDVI_doy2021032_aid0017,_1_km_monthly_NDVI,Bhilwara,aid0017,01/02/2021,12647,0.1012,0.8213,"(0.1012,0.8213)",0.4081131,0.1125059,0.0126576,0.46935,0.6841,0.3789,0.1126,0.326
MOD13A3_006__1_km_monthly_NDVI_doy2000032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2000,32177,-0.0082,0.6123,"(-0.0082,0.6123)",0.1143463,0.0485449,0.0023566,0.1162,0.1535,0.1002,0.0685,0.0913
MOD13A3_006__1_km_monthly_NDVI_doy2001001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2001,32177,-0.0176,0.5894,"(-0.0176,0.5894)",0.123944,0.0292064,0.000853,0.1312,0.1645,0.1184,0.0757,0.109
MOD13A3_006__1_km_monthly_NDVI_doy2001032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2001,32177,-0.1373,0.6513,"(-0.1373,0.6513)",0.1188391,0.036962,0.0013662,0.1239,0.157,0.1107,0.0713,0.1018
MOD13A3_006__1_km_monthly_NDVI_doy2002001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2002,32177,0.0715,0.5376,"(0.0715,0.5376)",0.1326003,0.0341541,0.0011665,0.1404,0.1782,0.1259,0.0774,0.1152
MOD13A3_006__1_km_monthly_NDVI_doy2002032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2002,32177,0.0712,0.6073,"(0.0712,0.6073)",0.1293568,0.0438963,0.0019269,0.1354,0.1763,0.118,0.0712,0.1081
MOD13A3_006__1_km_monthly_NDVI_doy2003001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2003,32177,0.0618,0.4987,"(0.0618,0.4987)",0.1044578,0.0318169,0.0010123,0.1107,0.1461,0.0965,0.0618,0.0871
MOD13A3_006__1_km_monthly_NDVI_doy2003032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2003,32177,0.0582,0.603,"(0.0582,0.603)",0.1071497,0.0434978,0.0018921,0.111,0.1506,0.0938,0.0582,0.0846
MOD13A3_006__1_km_monthly_NDVI_doy2004001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2004,32177,0.0096,0.581,"(0.0096,0.581)",0.1300785,0.0386505,0.0014939,0.1378,0.1784,0.1224,0.0705,0.1107
MOD13A3_006__1_km_monthly_NDVI_doy2004032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2004,32177,0.0683,0.63,"(0.0683,0.63)",0.1286237,0.0497817,0.0024782,0.1338,0.1776,0.1165,0.0683,0.1046
MOD13A3_006__1_km_monthly_NDVI_doy2005001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2005,32177,0.0609,0.6065,"(0.0609,0.6065)",0.1126365,0.0401985,0.0016159,0.1197,0.1621,0.1031,0.0609,0.0914
MOD13A3_006__1_km_monthly_NDVI_doy2005032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2005,32177,0.0608,0.6158,"(0.0608,0.6158)",0.1193664,0.0572602,0.0032787,0.1261,0.1829,0.1017,0.0608,0.0882
MOD13A3_006__1_km_monthly_NDVI_doy2006001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2006,32177,0.0652,0.5364,"(0.0652,0.5364)",0.1172675,0.0409292,0.0016752,0.1254,0.1711,0.1069,0.0652,0.0949
MOD13A3_006__1_km_monthly_NDVI_doy2006032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2006,32177,0.0658,0.5593,"(0.0658,0.5593)",0.1247644,0.0537819,0.0028925,0.132,0.1869,0.108,0.0658,0.0954
MOD13A3_006__1_km_monthly_NDVI_doy2007001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2007,32177,0.06,0.5536,"(0.06,0.5536)",0.1221676,0.0569271,0.0032407,0.1293,0.1855,0.1053,0.06,0.0918
MOD13A3_006__1_km_monthly_NDVI_doy2007032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2007,32177,0.0636,0.6347,"(0.0636,0.6347)",0.12905,0.0741402,0.0054968,0.1363,0.2072,0.1012,0.0636,0.089
MOD13A3_006__1_km_monthly_NDVI_doy2008001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2008,32177,0.0673,0.5162,"(0.0673,0.5162)",0.1230796,0.0415571,0.001727,0.1301,0.1737,0.1113,0.0673,0.101
MOD13A3_006__1_km_monthly_NDVI_doy2008032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2008,32177,0.0659,0.5587,"(0.0659,0.5587)",0.1209702,0.0515894,0.0026615,0.1271,0.1779,0.1035,0.0659,0.0932
MOD13A3_006__1_km_monthly_NDVI_doy2009001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2009,32177,0.0684,0.6704,"(0.0684,0.6704)",0.1331348,0.0585683,0.0034302,0.138,0.1894,0.1159,0.0684,0.1037
MOD13A3_006__1_km_monthly_NDVI_doy2009032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2009,32177,0.0694,0.6485,"(0.0694,0.6485)",0.1358796,0.067601,0.0045699,0.1428,0.2079,0.1114,0.0694,0.0994
MOD13A3_006__1_km_monthly_NDVI_doy2010001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2010,32177,0.0634,0.5785,"(0.0634,0.5785)",0.1156546,0.0469286,0.0022023,0.1189,0.1588,0.1023,0.0634,0.0923
MOD13A3_006__1_km_monthly_NDVI_doy2010032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2010,32177,0.0597,0.6168,"(0.0597,0.6168)",0.1168652,0.0593386,0.0035211,0.1181,0.1628,0.0986,0.0597,0.0883
MOD13A3_006__1_km_monthly_NDVI_doy2011001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2011,32177,0.0224,0.6418,"(0.0224,0.6418)",0.1446274,0.0516856,0.0026714,0.1536,0.2085,0.133,0.0745,0.117
MOD13A3_006__1_km_monthly_NDVI_doy2011032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2011,32177,0.0708,0.7215,"(0.0708,0.7215)",0.1536373,0.0780613,0.0060936,0.1587,0.2292,0.1279,0.0708,0.1117
MOD13A3_006__1_km_monthly_NDVI_doy2012001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2012,32177,0.0875,0.5509,"(0.0875,0.5509)",0.1555724,0.0468297,0.002193,0.1638,0.2146,0.1449,0.0875,0.1299
MOD13A3_006__1_km_monthly_NDVI_doy2012032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2012,32177,0.0543,0.6331,"(0.0543,0.6331)",0.1587592,0.0667784,0.0044593,0.1637,0.2243,0.1379,0.0845,0.1233
MOD13A3_006__1_km_monthly_NDVI_doy2013001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2013,32177,0.0652,0.5527,"(0.0652,0.5527)",0.1505397,0.0491694,0.0024176,0.1616,0.2222,0.1367,0.0652,0.1211
MOD13A3_006__1_km_monthly_NDVI_doy2013032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2013,32177,0.0708,0.6977,"(0.0708,0.6977)",0.161577,0.0864228,0.0074689,0.1737,0.2683,0.1311,0.0708,0.1106
MOD13A3_006__1_km_monthly_NDVI_doy2014001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2014,32177,0,0.6225,"(0.0,0.6225)",0.152084,0.0614335,0.0037741,0.1599,0.2223,0.1324,0.0814,0.1183
MOD13A3_006__1_km_monthly_NDVI_doy2014032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2014,32177,0.0793,0.7085,"(0.0793,0.7085)",0.1620804,0.0881284,0.0077666,0.1722,0.2631,0.1291,0.0793,0.1116
MOD13A3_006__1_km_monthly_NDVI_doy2015001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2015,32177,-0.0079,0.5783,"(-0.0079,0.5783)",0.1573172,0.0584609,0.0034177,0.1655,0.2267,0.1391,0.0704,0.1247
MOD13A3_006__1_km_monthly_NDVI_doy2015032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2015,32177,0.0686,0.6773,"(0.0686,0.6773)",0.1620173,0.0859751,0.0073917,0.1754,0.2709,0.129,0.0686,0.1117
MOD13A3_006__1_km_monthly_NDVI_doy2016001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2016,32177,0.0902,0.6876,"(0.0902,0.6876)",0.1759259,0.0676746,0.0045799,0.1837,0.2515,0.1523,0.0902,0.1385
MOD13A3_006__1_km_monthly_NDVI_doy2016032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2016,32177,0.0817,0.7126,"(0.0817,0.7126)",0.1790251,0.0878463,0.007717,0.1923,0.2895,0.1436,0.0817,0.1275
MOD13A3_006__1_km_monthly_NDVI_doy2017001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2017,32177,0.0849,0.6456,"(0.0849,0.6456)",0.1726891,0.0706511,0.0049916,0.1844,0.2648,0.1485,0.0849,0.1308
MOD13A3_006__1_km_monthly_NDVI_doy2017032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2017,32177,0.0756,0.6862,"(0.0756,0.6862)",0.1746351,0.0942199,0.0088774,0.1913,0.302,0.1371,0.0756,0.1175
MOD13A3_006__1_km_monthly_NDVI_doy2018001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2018,32177,0.0697,0.6533,"(0.0697,0.6533)",0.1619157,0.0753507,0.0056777,0.1735,0.2581,0.1352,0.0697,0.1171
MOD13A3_006__1_km_monthly_NDVI_doy2018032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2018,32177,0.0681,0.6719,"(0.0681,0.6719)",0.166815,0.088948,0.0079117,0.1843,0.2927,0.1328,0.0681,0.112
MOD13A3_006__1_km_monthly_NDVI_doy2019001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2019,32177,0.0551,0.6739,"(0.0551,0.6739)",0.1668576,0.0755504,0.0057079,0.1778,0.2603,0.1427,0.0551,0.1227
MOD13A3_006__1_km_monthly_NDVI_doy2019032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2019,32177,0.0757,0.7497,"(0.0757,0.7497)",0.1787653,0.0999845,0.0099969,0.1999,0.3263,0.141,0.0757,0.1156
MOD13A3_006__1_km_monthly_NDVI_doy2020001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2020,32177,0.08,0.7415,"(0.08,0.7415)",0.1761852,0.0900839,0.0081151,0.2022,0.3294,0.1442,0.08,0.1174
MOD13A3_006__1_km_monthly_NDVI_doy2020032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2020,32177,0.0803,0.7422,"(0.0803,0.7422)",0.1930508,0.1111364,0.0123513,0.2322,0.4062,0.1501,0.0803,0.1162
MOD13A3_006__1_km_monthly_NDVI_doy2021001_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/01/2021,32177,0.0755,0.7106,"(0.0755,0.7106)",0.1659629,0.0814712,0.0066376,0.1832,0.2846,0.1363,0.0755,0.1156
MOD13A3_006__1_km_monthly_NDVI_doy2021032_aid0018,_1_km_monthly_NDVI,Bikaner,aid0018,01/02/2021,32177,0.0733,0.6882,"(0.0733,0.6882)",0.1722318,0.0938425,0.0088064,0.1945,0.3184,0.1356,0.0733,0.1118
MOD13A3_006__1_km_monthly_NDVI_doy2000032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2000,6807,-0.0409,0.8304,"(-0.0409,0.8304)",0.3556175,0.1681524,0.0282752,0.4509,0.7855,0.2908,-0.0409,0.22735
MOD13A3_006__1_km_monthly_NDVI_doy2001001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2001,6811,-0.1015,0.786,"(-0.1015,0.786)",0.3806438,0.1506594,0.0226983,0.50315,0.786,0.3422,-0.1015,0.25255
MOD13A3_006__1_km_monthly_NDVI_doy2001032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2001,6811,0.0238,0.8094,"(0.0238,0.8094)",0.3573303,0.1538652,0.0236745,0.45495,0.7856,0.3075,0.0238,0.2341
MOD13A3_006__1_km_monthly_NDVI_doy2002001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2002,6810,-0.1166,0.7864,"(-0.1166,0.7864)",0.4021464,0.1545751,0.0238934,0.5317,0.7864,0.36755,0.0754,0.2734
MOD13A3_006__1_km_monthly_NDVI_doy2002032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2002,6811,-0.0939,0.8521,"(-0.0939,0.8521)",0.4066986,0.1851988,0.0342986,0.5464,0.8521,0.345,-0.0939,0.25515
MOD13A3_006__1_km_monthly_NDVI_doy2003001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2003,6811,-0.1474,0.8004,"(-0.1474,0.8004)",0.3096053,0.1284315,0.0164947,0.37005,0.605,0.2678,0.0007,0.2134
MOD13A3_006__1_km_monthly_NDVI_doy2003032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2003,6811,-0.1331,0.8057,"(-0.1331,0.8057)",0.3055718,0.1579007,0.0249326,0.36005,0.6084,0.2431,0.055,0.1944
MOD13A3_006__1_km_monthly_NDVI_doy2004001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2004,6811,-0.1577,0.8166,"(-0.1577,0.8166)",0.3977752,0.1616584,0.0261334,0.5176,0.8166,0.3491,-0.103,0.26715
MOD13A3_006__1_km_monthly_NDVI_doy2004032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2004,6811,0.1051,0.8507,"(0.1051,0.8507)",0.3905812,0.1792663,0.0321364,0.5121,0.8507,0.3215,0.1051,0.2494
MOD13A3_006__1_km_monthly_NDVI_doy2005001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2005,6810,-0.1876,0.8221,"(-0.1876,0.8221)",0.464034,0.1788914,0.0320021,0.6301,0.8221,0.4481,-0.127,0.307175
MOD13A3_006__1_km_monthly_NDVI_doy2005032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2005,6811,-0.1477,0.8414,"(-0.1477,0.8414)",0.4130195,0.1695602,0.0287506,0.5507,0.8414,0.3767,-0.1477,0.2663
MOD13A3_006__1_km_monthly_NDVI_doy2006001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2006,6811,-0.0427,0.8506,"(-0.0427,0.8506)",0.4309525,0.1651975,0.0272902,0.5618,0.8506,0.4016,-0.0427,0.29065
MOD13A3_006__1_km_monthly_NDVI_doy2006032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2006,6811,0.1098,0.8442,"(0.1098,0.8442)",0.3986531,0.1788347,0.0319819,0.5197,0.8442,0.3382,0.1098,0.25445
MOD13A3_006__1_km_monthly_NDVI_doy2007001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2007,6810,0.0618,0.8291,"(0.0618,0.8291)",0.4534597,0.1760473,0.0309927,0.5982,0.8291,0.4199,0.0618,0.3054
MOD13A3_006__1_km_monthly_NDVI_doy2007032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2007,6811,0.1112,0.8538,"(0.1112,0.8538)",0.4213876,0.1848123,0.0341556,0.5618,0.8538,0.3575,0.1112,0.2707
MOD13A3_006__1_km_monthly_NDVI_doy2008001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2008,6811,0.0158,0.85,"(0.0158,0.85)",0.4306811,0.1685939,0.0284239,0.5729,0.85,0.3959,0.0158,0.2888
MOD13A3_006__1_km_monthly_NDVI_doy2008032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2008,6811,-0.0354,0.8546,"(-0.0354,0.8546)",0.4291383,0.1874199,0.0351262,0.577,0.8546,0.3747,-0.0354,0.2725
MOD13A3_006__1_km_monthly_NDVI_doy2009001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2009,6811,0.1052,0.8382,"(0.1052,0.8382)",0.4657208,0.1734993,0.030102,0.61785,0.8382,0.4488,0.1052,0.3153
MOD13A3_006__1_km_monthly_NDVI_doy2009032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2009,6811,0.1058,0.837,"(0.1058,0.837)",0.4203331,0.1863752,0.0347357,0.56835,0.837,0.3535,0.1058,0.2652
MOD13A3_006__1_km_monthly_NDVI_doy2010001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2010,6811,-0.1879,0.8484,"(-0.1879,0.8484)",0.436712,0.1793318,0.0321599,0.5793,0.8484,0.3956,0.0299,0.28285
MOD13A3_006__1_km_monthly_NDVI_doy2010032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2010,6811,-0.067,0.848,"(-0.067,0.848)",0.3940373,0.1929614,0.0372341,0.5156,0.848,0.3227,-0.067,0.2409
MOD13A3_006__1_km_monthly_NDVI_doy2011001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2011,6810,-0.1878,0.8182,"(-0.1878,0.8182)",0.4764643,0.1504502,0.0226353,0.6005,0.8182,0.477,-0.0211,0.3499
MOD13A3_006__1_km_monthly_NDVI_doy2011032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2011,6811,-0.1812,0.869,"(-0.1812,0.869)",0.5076623,0.1951959,0.0381014,0.6774,0.869,0.4921,-0.1225,0.336
MOD13A3_006__1_km_monthly_NDVI_doy2012001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2012,6808,-0.1878,0.8424,"(-0.1878,0.8424)",0.4931659,0.1674844,0.028051,0.6391,0.8424,0.48095,-0.0648,0.3561
MOD13A3_006__1_km_monthly_NDVI_doy2012032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2012,6809,-0.105,0.8367,"(-0.105,0.8367)",0.465829,0.1791127,0.0320814,0.6125,0.8367,0.4294,-0.105,0.3173
MOD13A3_006__1_km_monthly_NDVI_doy2013001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2013,6811,-0.0761,0.836,"(-0.0761,0.836)",0.4746366,0.1630801,0.0265951,0.61345,0.836,0.4631,-0.0651,0.34045
MOD13A3_006__1_km_monthly_NDVI_doy2013032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2013,6811,-0.1273,0.8834,"(-0.1273,0.8834)",0.4837909,0.1961279,0.0384661,0.64035,0.8834,0.4447,-0.1273,0.31775
MOD13A3_006__1_km_monthly_NDVI_doy2014001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2014,6811,-0.1488,0.8779,"(-0.1488,0.8779)",0.5519587,0.1778202,0.03162,0.7072,0.8779,0.5696,-0.0413,0.4065
MOD13A3_006__1_km_monthly_NDVI_doy2014032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2014,6806,-0.0567,0.8931,"(-0.0567,0.8931)",0.5593739,0.1918894,0.0368215,0.725,0.8931,0.56745,-0.0567,0.394325
MOD13A3_006__1_km_monthly_NDVI_doy2015001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2015,6810,-0.1828,0.8718,"(-0.1828,0.8718)",0.5268603,0.1711618,0.0292964,0.66745,0.8718,0.5351,-0.0015,0.3981
MOD13A3_006__1_km_monthly_NDVI_doy2015032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2015,6811,-0.104,0.8781,"(-0.104,0.8781)",0.5264708,0.1943632,0.0377771,0.70015,0.8781,0.5188,-0.104,0.3656
MOD13A3_006__1_km_monthly_NDVI_doy2016001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2016,6810,-0.1583,0.8686,"(-0.1583,0.8686)",0.4934919,0.1754261,0.0307743,0.641925,0.8686,0.4825,-0.0471,0.35075
MOD13A3_006__1_km_monthly_NDVI_doy2016032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2016,6811,-0.0052,0.8772,"(-0.0052,0.8772)",0.5034702,0.1990291,0.0396126,0.6819,0.8772,0.4818,-0.0052,0.3322
MOD13A3_006__1_km_monthly_NDVI_doy2017001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2017,6810,-0.1454,0.871,"(-0.1454,0.871)",0.5442331,0.1806572,0.032637,0.7109,0.871,0.551,-0.0422,0.400925
MOD13A3_006__1_km_monthly_NDVI_doy2017032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2017,6811,-0.1909,0.8843,"(-0.1909,0.8843)",0.519714,0.1950845,0.038058,0.69235,0.8843,0.5037,-0.0906,0.35645
MOD13A3_006__1_km_monthly_NDVI_doy2018001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2018,6811,0.0725,0.8886,"(0.0725,0.8886)",0.4916522,0.1797187,0.0322988,0.6512,0.8886,0.4655,0.0725,0.3417
MOD13A3_006__1_km_monthly_NDVI_doy2018032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2018,6811,0.1218,0.8607,"(0.1218,0.8607)",0.4637307,0.1978891,0.0391601,0.63375,0.8607,0.4102,0.1218,0.2986
MOD13A3_006__1_km_monthly_NDVI_doy2019001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2019,6811,-0.1872,0.8361,"(-0.1872,0.8361)",0.5071995,0.1580307,0.0249737,0.6486,0.8361,0.5071,0.1022,0.38565
MOD13A3_006__1_km_monthly_NDVI_doy2019032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2019,6811,0.1551,0.8784,"(0.1551,0.8784)",0.5191572,0.1931233,0.0372966,0.69375,0.8784,0.4952,0.1551,0.352
MOD13A3_006__1_km_monthly_NDVI_doy2020001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2020,6811,-0.1676,0.8801,"(-0.1676,0.8801)",0.5639471,0.1607304,0.0258343,0.70025,0.8801,0.5901,0.0633,0.445
MOD13A3_006__1_km_monthly_NDVI_doy2020032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2020,6811,-0.1773,0.9133,"(-0.1773,0.9133)",0.5899165,0.2048543,0.0419653,0.77825,0.9133,0.6115,-0.1254,0.41105
MOD13A3_006__1_km_monthly_NDVI_doy2021001_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/01/2021,6811,-0.0898,0.9057,"(-0.0898,0.9057)",0.5808118,0.1756943,0.0308685,0.7336,0.9057,0.6086,0.0428,0.44475
MOD13A3_006__1_km_monthly_NDVI_doy2021032_aid0019,_1_km_monthly_NDVI,Bundi,aid0019,01/02/2021,6811,-0.0541,0.9012,"(-0.0541,0.9012)",0.5475931,0.1877941,0.0352666,0.7154,0.9012,0.5448,-0.0541,0.3956
MOD13A3_006__1_km_monthly_NDVI_doy2000032_aid0020,_1_km_monthly_NDVI,Chittaurgarh,aid0020,01/02/2000,13002,-0.1796,0.7169,"(-0.1796,0.7169)",0.2965225,0.0833181,0.0069419,0.33,0.4573,0.2809,0.122,0.2451
MOD13A3_006__1_km_monthly_NDVI_doy2001001_aid0020,_1_km_monthly_NDVI,Chittaurgarh,aid0020,01/01/2001,12998,-0.1904,0.7341,"(-0.1904,0.7341)",0.305348,0.071407,0.005099,0.3386,0.4538,0.2958,0.1468,0.2617
